"from","to","edge_type"
"ETS1","LRCH3","tf_regulation"
"RXRA","WDR27","tf_regulation"
"HNF4A","LRP1","tf_regulation"
"FOXA2","FGFR1","tf_regulation"
"CREB1","CIT","tf_regulation"
"TCF7L2","MIR4435-1","tf_regulation"
"ZNF143","DAP3","tf_regulation"
"FOXA1","KCTD5","tf_regulation"
"HINFP","MIS12","tf_regulation"
"CPEB1","HMGN5","tf_regulation"
"IKZF1","RAP2B","tf_regulation"
"RET","PHACTR2","receptor_regulation"
"GATA1","ATG4C","tf_regulation"
"NHLH1","ETV5","tf_regulation"
"KLF4","TUBA3C","tf_regulation"
"TAL1","ADO","tf_regulation"
"E2F4","RRAD","tf_regulation"
"FOXP2","TMEM151B","tf_regulation"
"NFE2L2","DNMT3L","tf_regulation"
"STAT1","NDUFC1","tf_regulation"
"SREBF1","CNOT3","tf_regulation"
"HOXC9","IFT46","tf_regulation"
"FOXA1","THOC5","tf_regulation"
"RUNX2","F7","tf_regulation"
"GABPA","LINGO1","tf_regulation"
"GLIS3","CALCRL","tf_regulation"
"FOXC1","RPL19P12","tf_regulation"
"GATA1","SHMT2","tf_regulation"
"LEF1","PRDM2","tf_regulation"
"LEF1","STX5","tf_regulation"
"TCF4","RUNX3","tf_regulation"
"BACH1","PROK2","tf_regulation"
"ATF2","RIF1","tf_regulation"
"RFX5","CDKN2C","tf_regulation"
"SOX2","PPARG","tf_regulation"
"NCOA1","AADACL4","tf_regulation"
"TFCP2L1","MAP3K12","tf_regulation"
"FOSL2","SRP9","tf_regulation"
"YY1","SNORA70E","tf_regulation"
"MBD4","ZSWIM1","tf_regulation"
"TET1","LY6G5C","tf_regulation"
"BHLHE40","OR8G1","tf_regulation"
"MYCN","NRGN","tf_regulation"
"USF1","IFITM3","tf_regulation"
"TBP","SNORD70","tf_regulation"
"BHLHE40","TUBGCP6","tf_regulation"
"NR2F2","TSEN2","tf_regulation"
"IRF1","ATG13","tf_regulation"
"TBP","HIST1H2AJ","tf_regulation"
"HNF4A","PTK7","tf_regulation"
"PPARD","GREM2","tf_regulation"
"NANOG","SNCB","tf_regulation"
"HNF4A","LETM1","tf_regulation"
"JUND","ATG9B","tf_regulation"
"PAX4","PRLHR","tf_regulation"
"STAT3","FLT3","tf_regulation"
"JUND","PPP1CB","tf_regulation"
"FOS","CDC5L","tf_regulation"
"IRF8","NECAP1","tf_regulation"
"FOS","WFS1","tf_regulation"
"PBX3","ZNF876P","tf_regulation"
"STAT5A","CEP350","tf_regulation"
"E2F5","HOXC10","tf_regulation"
"FOXM1","SMAD3","tf_regulation"
"LEF1","UROD","tf_regulation"
"LMX1B","PIP4K2A","tf_regulation"
"NFATC1","PVRIG","tf_regulation"
"TCF3","MAS1","tf_regulation"
"YBX1","GNB1","tf_regulation"
"NFYB","GALNT2","tf_regulation"
"RFX5","SOCS1","tf_regulation"
"USF1","CHEK1","tf_regulation"
"MAX","MIR4475","tf_regulation"
"REST","RAB39B","tf_regulation"
"ELK1","SHARPIN","tf_regulation"
"USF2","RAB11FIP3","tf_regulation"
"E2F4","R3HCC1","tf_regulation"
"ARID3A","ZBTB3","tf_regulation"
"ZIC3","NTN1","tf_regulation"
"JUND","OSBPL8","tf_regulation"
"POU2F2","TMCC2","tf_regulation"
"SPI1","GORAB","tf_regulation"
"ATF3","MAPK14","tf_regulation"
"STAT5A","ANP32A","tf_regulation"
"MAZ","MRRF","tf_regulation"
"REPIN1","SLC44A1","tf_regulation"
"SPI1","EIF4A3","tf_regulation"
"POU3F2","CADPS2","tf_regulation"
"E2F4","FRG1","tf_regulation"
"FOXC1","ENOSF1","tf_regulation"
"ZNF384","RAB40C","tf_regulation"
"SREBF1","SP4","tf_regulation"
"JUNB","C7orf65","tf_regulation"
"CEBPB","SPA17","tf_regulation"
"WT1","FBXO16","tf_regulation"
"CEBPB","DCAF6","tf_regulation"
"CEBPB","TTC39A","tf_regulation"
"NFIL3","AKAP3","tf_regulation"
"E2F4","PRH1","tf_regulation"
"E2F4","FXYD3","tf_regulation"
"VDR","ITGAL","receptor_regulation"
"FOXC1","MIR3668","tf_regulation"
"NFE2L2","FAM111A","tf_regulation"
"MYOD1","LIN37","tf_regulation"
"FOXA2","SRD5A2","tf_regulation"
"KDM5B","RAB24","tf_regulation"
"KLF4","DNAJC6","tf_regulation"
"RFX5","RBM48","tf_regulation"
"PPARD","SEC61A1","tf_regulation"
"ELK1","MIR4767","tf_regulation"
"TIE1","RBM14","receptor_regulation"
"EN1","CEP97","tf_regulation"
"TCF3","VPS26B","tf_regulation"
"ETS1","PHB2","tf_regulation"
"CTCF","HAGHL","tf_regulation"
"MAX","SUPT4H1","tf_regulation"
"GATA3","DNAJC2","tf_regulation"
"NRF1","TM2D3","tf_regulation"
"TP63","MGAT3","tf_regulation"
"E2F4","LINC00167","tf_regulation"
"POU2F2","TCP11L2","tf_regulation"
"GATA1","NSL1","tf_regulation"
"POU2F2","HSFY1","tf_regulation"
"PPARG","LPP","tf_regulation"
"RELA","PLAGL1","tf_regulation"
"ZNF281","FKBP2","tf_regulation"
"CREB3L3","PCNA","tf_regulation"
"TCF7L2","ZNF562","tf_regulation"
"STAT3","FGF19","tf_regulation"
"SPI1","DNMT3B","tf_regulation"
"PITX2","KCTD15","tf_regulation"
"POU2F2","COG1","tf_regulation"
"STAT1","TOMM40L","tf_regulation"
"NR3C1","RARS","tf_regulation"
"YY1","TPR","tf_regulation"
"MAX","PODXL","tf_regulation"
"REST","MIR219A2","tf_regulation"
"SRF","PNKP","tf_regulation"
"YY1","IGFBP3","tf_regulation"
"PPARA","CASQ1","tf_regulation"
"RREB1","NCKAP5L","tf_regulation"
"GATA2","ILF2","tf_regulation"
"BCL11A","NBPF3","tf_regulation"
"CTCF","COL9A1","tf_regulation"
"ALK","IFI27","receptor_regulation"
"HMGN3","IL11","tf_regulation"
"CTCF","GNMT","tf_regulation"
"FLI1","HMGN4","tf_regulation"
"KLF15","TAC3","tf_regulation"
"ZNF263","TBCA","tf_regulation"
"E2F1","PUS3","tf_regulation"
"STAT3","CLHC1","tf_regulation"
"USF1","WDR73","tf_regulation"
"STAT1","IFITM1","tf_regulation"
"NFATC1","ABCA11P","tf_regulation"
"E2F4","CHORDC1","tf_regulation"
"AHR","CTGF","tf_regulation"
"GTF2B","DPF2","tf_regulation"
"STAT6","VASN","tf_regulation"
"GABPA","ANKRD13C","tf_regulation"
"GFI1B","SRP9","tf_regulation"
"GATA1","KIAA1841","tf_regulation"
"JUN","TPD52L2","tf_regulation"
"GATA1","LGALS8","tf_regulation"
"IRF1","TBXAS1","tf_regulation"
"STAT4","RBM45","tf_regulation"
"AHR","RTN1","tf_regulation"
"FOXP1","BCL9L","tf_regulation"
"STAT1","PPFIA1","tf_regulation"
"SMAD4","PYCR2","tf_regulation"
"RELA","PEX14","tf_regulation"
"NR3C1","CHIC2","tf_regulation"
"GATA2","SNORD116-14","tf_regulation"
"SRF","PCDHA2","tf_regulation"
"CTCF","CCDC173","tf_regulation"
"SPI1","MIR4784","tf_regulation"
"FOXC1","PLIN3","tf_regulation"
"RELA","ORAOV1","tf_regulation"
"ZNF384","MRPS15","tf_regulation"
"CEBPD","SNX4","tf_regulation"
"SP1","GPSM2","tf_regulation"
"RELA","TMEM200B","tf_regulation"
"RUNX3","DNAJC28","tf_regulation"
"LTBR","CUBN","receptor_regulation"
"ATF3","RBM42","tf_regulation"
"HMGN3","HTT","tf_regulation"
"ESR2","DKFZP434K028","receptor_regulation"
"MYC","P2RX7","tf_regulation"
"GBX2","CACNA2D3","tf_regulation"
"HMGN3","SPEG","tf_regulation"
"FOSL2","MGAT1","tf_regulation"
"STAT2","HMBS","tf_regulation"
"GATA2","CAPN8","tf_regulation"
"USF2","ADAMTS9","tf_regulation"
"MYC","MRPL35","tf_regulation"
"SREBF1","SLX4","tf_regulation"
"EGR2","FAM131B","tf_regulation"
"NFYA","DNM3","tf_regulation"
"USF1","SERTAD2","tf_regulation"
"MAZ","AGAP2","tf_regulation"
"CASR","WNT5A","receptor_regulation"
"ATF1","B3GALNT2","tf_regulation"
"IRF4","USPL1","tf_regulation"
"PTK7","IL15RA","receptor_regulation"
"NANOG","ARNT","tf_regulation"
"SETDB1","HELZ","tf_regulation"
"NANOG","HPD","tf_regulation"
"KLF4","RPL7A","tf_regulation"
"GTF3A","PBRM1","tf_regulation"
"BHLHE40","TGFBRAP1","tf_regulation"
"NR1I2","ANO10","tf_regulation"
"PITX2","CDK11A","tf_regulation"
"IRF7","KANSL1","tf_regulation"
"E2F3","RPL23","tf_regulation"
"AHR","DPYSL2","tf_regulation"
"FOSL1","NPAS4","tf_regulation"
"NFE2","MIR5188","tf_regulation"
"NFKB1","ITGB8","tf_regulation"
"NRF1","NBEAL2","tf_regulation"
"CTCF","INTS9","tf_regulation"
"HOXD9","SSR3","tf_regulation"
"STAT5A","SNORD27","tf_regulation"
"REST","TM4SF5","tf_regulation"
"GTF2B","DCP1A","tf_regulation"
"YY1","DHX38","tf_regulation"
"MAFK","ABCC11","tf_regulation"
"PPARA","HSPB6","tf_regulation"
"FOXA1","ADO","tf_regulation"
"FLI1","MFAP1","tf_regulation"
"RUNX1","DOK2","tf_regulation"
"REST","CNDP2","tf_regulation"
"NTRK3","CLCC1","receptor_regulation"
"PAX5","TBC1D8B","tf_regulation"
"ATF2","CEPT1","tf_regulation"
"GATA1","UBE2S","tf_regulation"
"SREBF1","CDIPT","tf_regulation"
"TFDP2","DCK","tf_regulation"
"STAT5B","CAMTA1","tf_regulation"
"SOX17","HERC4","tf_regulation"
"DOT1L","PER1","tf_regulation"
"JUND","SNORD46","tf_regulation"
"KLF11","SMARCD3","tf_regulation"
"RUNX1","PISD","tf_regulation"
"SOX10","MEX3C","tf_regulation"
"ATF2","RPS19BP1","tf_regulation"
"THAP1","ARPC4-TTLL3","tf_regulation"
"HMGN3","SLC36A1","tf_regulation"
"SPI1","AGPAT4","tf_regulation"
"T","PCBP4","tf_regulation"
"REST","TMEM179","tf_regulation"
"CUX1","RRP12","tf_regulation"
"FLI1","SMIM12","tf_regulation"
"CEBPZ","HSPA5","tf_regulation"
"FOXP2","ZNF542P","tf_regulation"
"PCGF2","VBP1","tf_regulation"
"EGR1","CERS4","tf_regulation"
"ELK1","UBAC1","tf_regulation"
"SRF","DACT3","tf_regulation"
"SOX9","COLEC10","tf_regulation"
"RUNX3","FBXL4","tf_regulation"
"STAT1","CD276","tf_regulation"
"MAZ","MED16","tf_regulation"
"ZNF143","LMBRD2","tf_regulation"
"FOXC1","RNF13","tf_regulation"
"MXI1","RNF135","tf_regulation"
"TAL1","CHEK2","tf_regulation"
"MYC","MAP9","tf_regulation"
"GTF2B","TGOLN2","tf_regulation"
"TCF12","GPR157","tf_regulation"
"PPARD","IVD","tf_regulation"
"NFIC","KIFC2","tf_regulation"
"EGR1","SRSF1","tf_regulation"
"STAT6","SMIM3","tf_regulation"
"KLF13","SH2D3C","tf_regulation"
"PBX1","HNRNPAB","tf_regulation"
"NANOG","LAMA4","tf_regulation"
"NFYB","SH3RF3","tf_regulation"
"TCF3","PPP2R2A","tf_regulation"
"MAFK","TLCD1","tf_regulation"
"LEF1","NUDT15","tf_regulation"
"CLOCK","NPC2","tf_regulation"
"MXI1","KIF18B","tf_regulation"
"SALL4","DYNC1H1","tf_regulation"
"MYOD1","TMEM178A","tf_regulation"
"SP1","TXLNGY","tf_regulation"
"TCF3","PDPN","tf_regulation"
"STAT5A","SNORD74","tf_regulation"
"CEBPB","PMEPA1","tf_regulation"
"RUNX1","PROKR1","tf_regulation"
"MITF","CHD7","tf_regulation"
"ETS2","TKTL2","tf_regulation"
"ESRRA","PPP1CC","tf_regulation"
"SPI1","ZC3H18","tf_regulation"
"MITF","ADARB1","tf_regulation"
"ETS2","TFB1M","tf_regulation"
"ETS1","PPP3CA","tf_regulation"
"ERBB3","TPM3","receptor_regulation"
"LTBR","PRDM11","receptor_regulation"
"STAT5B","GHR","tf_regulation"
"MYC","LYPD4","tf_regulation"
"POU3F2","CHD2","tf_regulation"
"MXI1","PIGG","tf_regulation"
"AR","HSCB","receptor_regulation"
"FOXA1","CISD2","tf_regulation"
"TBX5","ITPA","tf_regulation"
"FOXP3","NAP1L4","tf_regulation"
"KLF5","PPARG","tf_regulation"
"NR3C1","PMCHL1","tf_regulation"
"FOXA1","RIOK1","tf_regulation"
"TCF7L2","PEBP1","tf_regulation"
"ZKSCAN1","LYPLA1","tf_regulation"
"NRF1","SND1","tf_regulation"
"ATF1","HR","tf_regulation"
"TCF12","STAM","tf_regulation"
"ZNF148","PRDM8","tf_regulation"
"BATF","LBX2","tf_regulation"
"STAT3","HAUS1","tf_regulation"
"CTCF","LANCL3","tf_regulation"
"EGR1","MIR3960","tf_regulation"
"NR3C1","PLXNB2","tf_regulation"
"MBD4","ATP6V1A","tf_regulation"
"ZNF148","H1F0","tf_regulation"
"SRF","TREH","tf_regulation"
"MBD4","UBL5","tf_regulation"
"GATA3","PRDX4","tf_regulation"
"KDM5B","SLC39A14","tf_regulation"
"EGR1","ARFGAP3","tf_regulation"
"FOXP3","LOC730222","tf_regulation"
"NR3C1","TAB1","tf_regulation"
"FOXP2","SAR1A","tf_regulation"
"YY1","PRUNE2","tf_regulation"
"STAT3","IL13RA1","tf_regulation"
"GATA6","KIR2DL4","tf_regulation"
"TFAP2A","GNAS-AS1","tf_regulation"
"STAT3","OR13A1","tf_regulation"
"RELA","GALM","tf_regulation"
"JUND","CCDC169-SOHLH2","tf_regulation"
"FOXM1","MRPS14","tf_regulation"
"PBX3","FRMD8","tf_regulation"
"SOX2","PEX11A","tf_regulation"
"CEBPB","CFHR4","tf_regulation"
"E2F1","DENND5B","tf_regulation"
"EGR1","ANKMY1","tf_regulation"
"HNF4A","FAM43A","tf_regulation"
"LEF1","PLEKHG1","tf_regulation"
"MEF2A","HAPLN1","tf_regulation"
"EGR1","SLC38A10","tf_regulation"
"POU6F1","HMGN2","tf_regulation"
"NFATC1","MAFB","tf_regulation"
"GABPA","LCN8","tf_regulation"
"RFX5","MSRB3","tf_regulation"
"TFAP2C","PAK3","tf_regulation"
"MYC","EN1","tf_regulation"
"HOXD9","FAM35A","tf_regulation"
"TEAD4","PGF","tf_regulation"
"ATF3","MIR22HG","tf_regulation"
"EGR1","RPS6KA3","tf_regulation"
"IRF1","CCDC174","tf_regulation"
"CEBPD","CDT1","tf_regulation"
"MAZ","TSEN34","tf_regulation"
"MBD4","CCNI","tf_regulation"
"NFATC1","MBNL3","tf_regulation"
"RUNX3","DRAP1","tf_regulation"
"E2F6","GNB4","tf_regulation"
"NFYA","FAM83D","tf_regulation"
"SOX10","GGT1","tf_regulation"
"XBP1","PREB","tf_regulation"
"AR","PIK3R1","receptor_regulation"
"PPARG","NFE2L3","tf_regulation"
"POU2F1","PDE1C","tf_regulation"
"ZBTB7A","RMI1","tf_regulation"
"ZNF384","TMED9","tf_regulation"
"SIX5","MIR4521","tf_regulation"
"MEF2A","MDS2","tf_regulation"
"EGFR","POLR2F","receptor_regulation"
"YY1","TTC3","tf_regulation"
"MAFK","USP54","tf_regulation"
"PBX3","MAPK7","tf_regulation"
"RUNX1","IFT81","tf_regulation"
"GTF2B","TMEM39A","tf_regulation"
"HSF1","PWP1","tf_regulation"
"POU2F2","SOX12","tf_regulation"
"MYCN","KIN","tf_regulation"
"FOXO3","CC2D1B","tf_regulation"
"MECOM","SLC6A6","tf_regulation"
"USF2","CRTC3","tf_regulation"
"MITF","SIRPA","tf_regulation"
"MAX","HIST1H4H","tf_regulation"
"KLF4","GMNN","tf_regulation"
"STAT3","XPO6","tf_regulation"
"TCF3","GIGYF2","tf_regulation"
"CTCFL","EMP2","tf_regulation"
"MAX","TM4SF20","tf_regulation"
"MAFK","MGC2889","tf_regulation"
"NR1H3","VAT1","tf_regulation"
"FOXA1","PCDH11Y","tf_regulation"
"ETS1","KLHL11","tf_regulation"
"NFE2L2","DTWD1","tf_regulation"
"BHLHE40","MYO18B","tf_regulation"
"SP2","CNDP2","tf_regulation"
"MYC","SYT3","tf_regulation"
"RELA","TAOK2","tf_regulation"
"CTCF","MIR128-2","tf_regulation"
"USF1","GAGE2C","tf_regulation"
"MYBL2","KNSTRN","tf_regulation"
"PCGF2","SERPINI1","tf_regulation"
"ZEB1","ERAP1","tf_regulation"
"SPI1","VSIG2","tf_regulation"
"NR5A2","NAGLU","tf_regulation"
"YY1","STAU2","tf_regulation"
"YY1","DPYD","tf_regulation"
"HNF4A","COL2A1","tf_regulation"
"FOXA2","KIAA0556","tf_regulation"
"SP1","ZNF615","tf_regulation"
"ZFX","MARCH7","tf_regulation"
"NRF1","MPP5","tf_regulation"
"NR2F1","RAD51D","tf_regulation"
"STAT5B","ITPKC","tf_regulation"
"OLIG2","BEND5","tf_regulation"
"ZBTB7B","TMEM163","tf_regulation"
"ZEB1","COL4A2","tf_regulation"
"SOX4","FMO6P","tf_regulation"
"FOXA2","NARS","tf_regulation"
"THAP1","BBS9","tf_regulation"
"ARID3A","EMG1","tf_regulation"
"TCF7L2","PIM2","tf_regulation"
"FOXP2","SLC25A22","tf_regulation"
"ZBTB7B","ADAM12","tf_regulation"
"HIF1A","KRT19","tf_regulation"
"ESR2","EPS15L1","receptor_regulation"
"GATA3","NUP88","tf_regulation"
"FOXJ1","BDNF","tf_regulation"
"PRDM1","DUS2","tf_regulation"
"CUX1","SLC25A28","tf_regulation"
"CREB1","SLC6A5","tf_regulation"
"TBP","ABCA6","tf_regulation"
"KDM5B","RELT","tf_regulation"
"RELA","ROM1","tf_regulation"
"TFAP2C","SMIM13","tf_regulation"
"SRY","HR","tf_regulation"
"PBX3","MIR1244-1","tf_regulation"
"GATA1","SRGAP3","tf_regulation"
"POU5F1","SMCR8","tf_regulation"
"CEBPB","TAF5L","tf_regulation"
"JUND","NRSN1","tf_regulation"
"SP4","RPL19","tf_regulation"
"MITF","ANGPTL6","tf_regulation"
"FOXF2","ARL10","tf_regulation"
"KDM5B","NCK2","tf_regulation"
"SOX10","UBL7","tf_regulation"
"FOXA2","DHX58","tf_regulation"
"HNF4A","THYN1","tf_regulation"
"TFAP2C","ACOT7","tf_regulation"
"STAT5A","ZNF416","tf_regulation"
"NFYA","CDC34","tf_regulation"
"GATA1","TMEM182","tf_regulation"
"E2F4","ING2","tf_regulation"
"RELA","TSC2","tf_regulation"
"E2F1","COQ6","tf_regulation"
"JUND","SAMSN1","tf_regulation"
"MAX","METAP2","tf_regulation"
"RBPJ","IFRD2","tf_regulation"
"TCF7L2","SLITRK5","tf_regulation"
"GATA3","MIR3122","tf_regulation"
"RBPJ","ALG1","tf_regulation"
"CEBPB","PDHB","tf_regulation"
"MAFK","ZFP14","tf_regulation"
"CEBPD","NEDD8-MDP1","tf_regulation"
"PAX5","CHMP2B","tf_regulation"
"USF2","NFKBIA","tf_regulation"
"STAT4","GPATCH4","tf_regulation"
"SREBF1","PRKCZ","tf_regulation"
"CTCF","ERICH6B","tf_regulation"
"MYC","LAMC1","tf_regulation"
"BCL11B","CDKN1A","tf_regulation"
"ARNT","TUFT1","tf_regulation"
"ATF2","MCM7","tf_regulation"
"HNF4A","LGI4","tf_regulation"
"E2F1","ERI2","tf_regulation"
"TCF3","NSUN5P1","tf_regulation"
"SPIB","ZNF544","tf_regulation"
"TFAP2C","ANLN","tf_regulation"
"ESR2","BABAM1","receptor_regulation"
"EGR1","GFPT1","tf_regulation"
"RORB","ATP6V1A","tf_regulation"
"BHLHE40","JMY","tf_regulation"
"YY1","KIF15","tf_regulation"
"KLF4","SETX","tf_regulation"
"CTCF","PFDN1","tf_regulation"
"FOXO3","RBMS2","tf_regulation"
"GTF2B","TBC1D5","tf_regulation"
"SETDB1","HCFC2","tf_regulation"
"SREBF1","TCERG1","tf_regulation"
"NR2F2","TEFM","tf_regulation"
"HNF4A","TMEM255A","tf_regulation"
"PCGF2","SLC4A7","tf_regulation"
"EOMES","UBE2E3","tf_regulation"
"ELF1","TAF1C","tf_regulation"
"SP4","TUBGCP3","tf_regulation"
"MYB","HIPK1","tf_regulation"
"FOS","PCDHB2","tf_regulation"
"ARID5B","LHX9","tf_regulation"
"ZEB1","TNIP1","tf_regulation"
"BHLHE40","TRIT1","tf_regulation"
"TCF7L2","MMD","tf_regulation"
"E2F4","NDUFA3","tf_regulation"
"RELA","HIST2H3A","tf_regulation"
"ATF3","PPP1R15A","tf_regulation"
"FOXO4","DCUN1D4","tf_regulation"
"KLF4","BTN3A2","tf_regulation"
"GTF2B","VPS72","tf_regulation"
"ATF1","TFRC","tf_regulation"
"CREB1","MYPOP","tf_regulation"
"MYBL1","PEF1","tf_regulation"
"SPI1","ID3","tf_regulation"
"RXRA","MIR3188","tf_regulation"
"NR2F2","COL9A2","tf_regulation"
"AR","STK11","receptor_regulation"
"POU2F1","UPK2","tf_regulation"
"NKX2-1","TGFB2","tf_regulation"
"SP4","DYRK2","tf_regulation"
"MYBL2","UPB1","tf_regulation"
"FOXP2","MTRNR2L3","tf_regulation"
"MXI1","SMAD1","tf_regulation"
"STAT1","AAK1","tf_regulation"
"ARID3A","GSPT1","tf_regulation"
"SOX2","MGAT4B","tf_regulation"
"E2F4","SKA1","tf_regulation"
"HNF1A","GALNT7","tf_regulation"
"FLI1","CYP19A1","tf_regulation"
"TCF3","MIR382","tf_regulation"
"TFAP2C","SP3","tf_regulation"
"EGR1","ANKRD28","tf_regulation"
"FOXP2","RPL30","tf_regulation"
"RUNX3","NDST2","tf_regulation"
"SP4","MIR141","tf_regulation"
"STAT3","RUSC2","tf_regulation"
"PCGF2","SAT2","tf_regulation"
"ZFPM2","ASAH1","tf_regulation"
"MXI1","MPHOSPH6","tf_regulation"
"POU2F2","RELT","tf_regulation"
"MTF1","TXN2","tf_regulation"
"SOX2","CCDC82","tf_regulation"
"EGFR","SLC35A5","receptor_regulation"
"E2F6","MAP2K5","tf_regulation"
"TP63","FAM198B","tf_regulation"
"RBPJ","SASH3","tf_regulation"
"FOSL2","DRP2","tf_regulation"
"JUND","MTSS1L","tf_regulation"
"MAZ","BTBD6","tf_regulation"
"BHLHE40","NOC3L","tf_regulation"
"FGFR3","EWSR1","receptor_regulation"
"TBX5","BOP1","tf_regulation"
"FOXM1","FBXL19-AS1","tf_regulation"
"POU2F2","ZNF350","tf_regulation"
"SRF","CCDC107","tf_regulation"
"NFATC1","IL12RB1","tf_regulation"
"MEIS1","PAFAH1B1","tf_regulation"
"REST","TBX15","tf_regulation"
"POU5F1","ATP5EP2","tf_regulation"
"ZNF263","HMGCS1","tf_regulation"
"TCF7L2","GLMN","tf_regulation"
"SETDB1","SON","tf_regulation"
"IKZF2","B4GALNT4","tf_regulation"
"SETDB1","CWC22","tf_regulation"
"GATA1","ZNF707","tf_regulation"
"NLGN1","ITM2C","receptor_regulation"
"HSF1","CACHD1","tf_regulation"
"MECOM","CALHM4","tf_regulation"
"E2F1","RAB3D","tf_regulation"
"HNF4G","COG4","tf_regulation"
"FOXA1","LGALS4","tf_regulation"
"FOXO4","KRTAP4-1","tf_regulation"
"FOXM1","GTF3C5","tf_regulation"
"SETDB1","PALM","tf_regulation"
"VSX1","COL12A1","tf_regulation"
"FOXO4","ARHGAP20","tf_regulation"
"ZNF354A","TRIM28","tf_regulation"
"EGFR","WNT16","receptor_regulation"
"HOXA7","GAL","tf_regulation"
"NFE2","TMEM80","tf_regulation"
"MYC","MIR3177","tf_regulation"
"BCL11A","SLC10A2","tf_regulation"
"STAT4","RBFA","tf_regulation"
"SMAD3","PLEKHA8","tf_regulation"
"NFATC3","IL1F10","tf_regulation"
"SNAI2","SLC26A6","tf_regulation"
"CEBPD","NTM","tf_regulation"
"YY1","LLPH","tf_regulation"
"IRF8","LAMA3","tf_regulation"
"AR","KCTD12","receptor_regulation"
"TFAP2C","TEDC1","tf_regulation"
"TCF4","AHCYL2","tf_regulation"
"TCF3","ANXA5","tf_regulation"
"JUND","CNTROB","tf_regulation"
"HMGN3","PIK3CD","tf_regulation"
"NFATC3","BSPH1","tf_regulation"
"ARNT","CHCHD6","tf_regulation"
"TCF4","SNAR-A8","tf_regulation"
"STAT5A","FAM114A1","tf_regulation"
"ATF3","COA6","tf_regulation"
"NR5A2","DHX37","tf_regulation"
"ZEB1","TPRKB","tf_regulation"
"JUN","SLC25A36","tf_regulation"
"ETS2","ACAD8","tf_regulation"
"TP53","FGF20","tf_regulation"
"STAT5A","WDR11","tf_regulation"
"ZNF281","HTR6","tf_regulation"
"YY1","SCPEP1","tf_regulation"
"MXI1","ACP5","tf_regulation"
"NFKB1","OR4P4","tf_regulation"
"EGR1","C3","tf_regulation"
"JUND","CTNND2","tf_regulation"
"SRY","C12orf50","tf_regulation"
"MAZ","SKA2","tf_regulation"
"PITX2","NTMT1","tf_regulation"
"PPARG","SYT3","tf_regulation"
"PAX6","GNG5","tf_regulation"
"DNMT1","CDKN2A","tf_regulation"
"SPI1","KRTAP20-3","tf_regulation"
"SPI1","SCARF1","tf_regulation"
"GABPA","METAP1D","tf_regulation"
"GATA3","GPX8","tf_regulation"
"RFX5","ZNF789","tf_regulation"
"KDM5B","CCT3","tf_regulation"
"NFYB","FXR2","tf_regulation"
"ESR1","CLIC4","receptor_regulation"
"CTCF","HLA-DQA1","tf_regulation"
"STAT3","MIR4449","tf_regulation"
"YY1","DPH2","tf_regulation"
"TP53","CD151","tf_regulation"
"SREBF2","SCARF2","tf_regulation"
"TFCP2L1","UPP1","tf_regulation"
"HSF1","TWF1","tf_regulation"
"GATA4","PLXNA1","tf_regulation"
"ARNT","ESRRA","tf_regulation"
"NR2F2","PIAS1","tf_regulation"
"TFAP2A","PPP2R1B","tf_regulation"
"FOXM1","SNAR-C1","tf_regulation"
"BATF","SNAR-A13","tf_regulation"
"FOXI1","MID1","tf_regulation"
"RBPJ","YTHDF1","tf_regulation"
"SPI1","GAB2","tf_regulation"
"E2F1","RNF122","tf_regulation"
"TAL1","ANKRD13C","tf_regulation"
"POU2F2","ARHGAP11B","tf_regulation"
"USF1","THAP3","tf_regulation"
"GATA1","COA7","tf_regulation"
"GATA2","GRAMD1C","tf_regulation"
"STAT3","PSEN2","tf_regulation"
"MYOD1","NARF","tf_regulation"
"IRF2","SULT4A1","tf_regulation"
"CTCF","RAB21","tf_regulation"
"MXI1","ANKS6","tf_regulation"
"NKX2-1","AQP5","tf_regulation"
"JUND","DUS2","tf_regulation"
"MAX","FAM46B","tf_regulation"
"E2F1","HELB","tf_regulation"
"GATA1","ARL8A","tf_regulation"
"EOMES","OR5AR1","tf_regulation"
"BACH1","MTCL1","tf_regulation"
"ZFX","TM9SF2","tf_regulation"
"TCF12","PXMP2","tf_regulation"
"MBD4","SLC6A9","tf_regulation"
"BATF","PEX26","tf_regulation"
"GATA2","SPTAN1","tf_regulation"
"FLI1","AHR","tf_regulation"
"TAL1","FOXB1","tf_regulation"
"TAL1","SOCS1","tf_regulation"
"BPTF","IL1RAPL1","tf_regulation"
"ZBTB7A","FCGRT","tf_regulation"
"ATF3","HIST1H2AD","tf_regulation"
"PDX1","LRTOMT","tf_regulation"
"ATF4","ONECUT2","tf_regulation"
"RELA","MAFA","tf_regulation"
"TFAP2A","ATF7","tf_regulation"
"RELA","SUB1","tf_regulation"
"MYC","MIR3926-1","tf_regulation"
"BHLHE40","ITPR3","tf_regulation"
"FOXP3","BBS4","tf_regulation"
"HMGN3","ADAR","tf_regulation"
"EGR1","PHYHIP","tf_regulation"
"MYC","EXOSC6","tf_regulation"
"CEBPD","PYCR1","tf_regulation"
"ZBTB7A","CLN8","tf_regulation"
"GTF2B","TMCO6","tf_regulation"
"NR2F2","SRP19","tf_regulation"
"JUN","APPBP2","tf_regulation"
"CTCF","NFIL3","tf_regulation"
"E2F4","SS18L2","tf_regulation"
