"from","to","edge_type"
"DKK1","KREMEN1","directional"
"DKK1","KREMEN2","directional"
"DKK1","LRP6","directional"
"DKK2","LRP6","directional"
"DLK1","NOTCH1","directional"
"DLK1","NOTCH2","directional"
"DLK1","NOTCH3","directional"
"DLK1","NOTCH4","directional"
"DLL1","NOTCH1","directional"
"DLL1","NOTCH2","directional"
"DLL1","NOTCH3","directional"
"DLL1","NOTCH4","directional"
"DLL3","NOTCH1","directional"
"DLL3","NOTCH2","directional"
"DLL3","NOTCH3","directional"
"DLL3","NOTCH4","directional"
"DLL4","NOTCH1","directional"
"DLL4","NOTCH2","directional"
"DLL4","NOTCH3","directional"
"DLL4","NOTCH4","directional"
"DUSP18","CD151","directional"
"DUSP18","ITGA1","directional"
"DUSP18","ITGA2","directional"
"DUSP18","ITGA3","directional"
"DUSP18","ITGA6","directional"
"DUSP18","ITGA7","directional"
"DUSP18","ITGB1","directional"
"DUSP18","ITGB4","directional"
"DUSP18","RPSA","directional"
"EFNA1","EPHA1","directional"
"EFNA1","EPHA2","directional"
"EFNA1","EPHA3","directional"
"EFNA1","EPHA4","directional"
"EFNA1","EPHA5","directional"
"EFNA1","EPHA6","directional"
"EFNA1","EPHA7","directional"
"EFNA1","EPHA8","directional"
"EFNA2","EPHA1","directional"
"EFNA2","EPHA2","directional"
"EFNA2","EPHA3","directional"
"EFNA2","EPHA4","directional"
"EFNA2","EPHA5","directional"
"EFNA2","EPHA6","directional"
"EFNA2","EPHA7","directional"
"EFNA2","EPHA8","directional"
"EFNA3","EPHA1","directional"
"EFNA3","EPHA2","directional"
"EFNA3","EPHA3","directional"
"EFNA3","EPHA4","directional"
"EFNA3","EPHA5","directional"
"EFNA3","EPHA6","directional"
"EFNA3","EPHA7","directional"
"EFNA3","EPHA8","directional"
"EFNA3","EPHB1","directional"
"EFNA4","EPHA1","directional"
"EFNA4","EPHA2","directional"
"EFNA4","EPHA3","directional"
"EFNA4","EPHA4","directional"
"EFNA4","EPHA5","directional"
"EFNA4","EPHA6","directional"
"EFNA4","EPHA7","directional"
"EFNA4","EPHA8","directional"
"EFNA5","EPHA1","directional"
"EFNA5","EPHA2","directional"
"EFNA5","EPHA3","directional"
"EFNA5","EPHA4","directional"
"EFNA5","EPHA5","directional"
"EFNA5","EPHA6","directional"
"EFNA5","EPHA7","directional"
"EFNA5","EPHA8","directional"
"EFNA5","EPHB2","directional"
"EFNB1","EPHA4","directional"
"EFNB1","EPHB1","directional"
"EFNB1","EPHB2","directional"
"EFNB1","EPHB3","directional"
"EFNB1","EPHB4","directional"
"EFNB1","EPHB6","directional"
"EFNB2","EPHA4","directional"
"EFNB2","EPHB1","directional"
"EFNB2","EPHB2","directional"
"EFNB2","EPHB3","directional"
"EFNB2","EPHB4","directional"
"EFNB2","EPHB6","directional"
"EFNB3","EPHA4","directional"
"EFNB3","EPHB1","directional"
"EFNB3","EPHB2","directional"
"EFNB3","EPHB3","directional"
"EFNB3","EPHB4","directional"
"EFNB3","EPHB6","directional"
"F2","F2R","directional"
"F2","F2RL1","directional"
"F2","F2RL2","directional"
"F2","F2RL3","directional"
"F7","F3","directional"
"F8","LRP1","directional"
"F9","LRP1","directional"
"FGA","ITGAX","directional"
"FGA","ITGB2","directional"
"FGF10","FGFR1","directional"
"FGF10","FGFR2","directional"
"FGF10","FGFR3","directional"
"FGF10","FGFR4","directional"
"FGF11","FGFR1","directional"
"FGF11","FGFR2","directional"
"FGF11","FGFR3","directional"
"FGF11","FGFR4","directional"
"FGF12","FGFR1","directional"
"FGF12","FGFR2","directional"
"FGF12","FGFR3","directional"
"FGF12","FGFR4","directional"
"FGF13","FGFR1","directional"
"FGF13","FGFR2","directional"
"FGF13","FGFR3","directional"
"FGF13","FGFR4","directional"
"FGF14","FGFR1","directional"
"FGF14","FGFR2","directional"
"FGF14","FGFR3","directional"
"FGF14","FGFR4","directional"
"FGF16","FGFR1","directional"
"FGF16","FGFR2","directional"
"FGF16","FGFR3","directional"
"FGF16","FGFR4","directional"
"FGF17","FGFR1","directional"
"FGF17","FGFR2","directional"
"FGF17","FGFR3","directional"
"FGF17","FGFR4","directional"
"FGF18","FGFR1","directional"
"FGF18","FGFR2","directional"
"FGF18","FGFR3","directional"
"FGF18","FGFR4","directional"
"FGF19","FGFR1","directional"
"FGF19","FGFR2","directional"
"FGF19","FGFR3","directional"
"FGF19","FGFR4","directional"
"FGF1","FGFR1","directional"
"FGF1","FGFR2","directional"
"FGF1","FGFR3","directional"
"FGF1","FGFR4","directional"
"FGF22","FGFR2","directional"
"FGF23","FGFR1","directional"
"FGF23","FGFR2","directional"
"FGF23","FGFR4","directional"
"FGF2","FGFR1","directional"
"FGF2","FGFR2","directional"
"FGF2","FGFR3","directional"
"FGF2","FGFR4","directional"
"FGF2","SDC2","directional"
"FGF2","SDC4","directional"
"FGF3","FGFR1","directional"
"FGF3","FGFR2","directional"
"FGF4","FGFR1","directional"
"FGF4","FGFR2","directional"
"FGF4","FGFR3","directional"
"FGF4","FGFR4","directional"
"FGF5","FGFR1","directional"
"FGF5","FGFR2","directional"
"FGF5","FGFR3","directional"
"FGF5","FGFR4","directional"
"FGF6","FGFR1","directional"
"FGF6","FGFR2","directional"
"FGF6","FGFR4","directional"
"FGF7","FGFR2","directional"
"FGF8","FGFR1","directional"
"FGF8","FGFR2","directional"
"FGF8","FGFR3","directional"
"FGF8","FGFR4","directional"
"FGF9","FGFR1","directional"
"FGF9","FGFR2","directional"
"FGF9","FGFR3","directional"
"FGF9","FGFR4","directional"
"FN1","ITGA2","directional"
"FN1","SDC2","directional"
"GAD1","GRM4","directional"
"GDF11","ACVR1B","directional"
"GDF11","ACVR2A","directional"
"GDF11","ACVR2B","directional"
"GDF2","ACVRL1","directional"
"GDF5","BMPR1B","directional"
"GDF5","BMPR2","directional"
"GDF5","ROR2","directional"
"GDF6","BMPR1A","directional"
"GDF6","BMPR2","directional"
"GDF7","ACVR2A","directional"
"GDF7","BMPR1A","directional"
"GDF7","BMPR2","directional"
"GDF9","BMPR2","directional"
"GDF9","TGFBR1","directional"
"GDNF","GFRA1","directional"
"GDNF","GFRA2","directional"
"GDNF","RET","directional"
"GHRH","GHRHR","directional"
"GHRL","GPR39","directional"
"GPHA2","TSHR","directional"
"GPI","AMFR","directional"
"GSTP1","TRAF2","directional"
"GUCA2A","GUCY2C","directional"
"GUCA2B","GUCY2C","directional"
"GZMB","IGF2R","directional"
"HAS2","CD44","directional"
"HAS2","HMMR","directional"
"HDC","HRH1","directional"
"HDC","HRH2","directional"
"HDC","HRH3","directional"
"HDC","HRH4","directional"
"HLA-A","KIR3DL2","directional"
"HLA-B","KIR3DL1","directional"
"HLA-C","KIR2DL1","directional"
"HLA-C","KIR2DL3","directional"
"HLA-C","KIR2DS4","directional"
"HLA-E","KLRC1","directional"
"HLA-E","KLRC2","directional"
"HLA-E","KLRD1","directional"
"HLA-G","KIR2DL4","directional"
"HLA-G","KLRC1","directional"
"HLA-G","KLRD1","directional"
"HLA-G","LILRB1","directional"
"HSP90B1","LRP1","directional"
"HSPG2","PTPRS","directional"
"ICAM1","ITGAX","directional"
"ICAM4","ITGA2B","directional"
"ICAM4","ITGAL","directional"
"ICAM4","ITGAM","directional"
"ICAM4","ITGAV","directional"
"ICAM4","ITGB2","directional"
"ICAM4","ITGB3","directional"
"ICAM5","ITGAL","directional"
"ICAM5","ITGB2","directional"
"IFNA10","IFNAR1","directional"
"IFNA10","IFNAR2","directional"
"IFNA13","IFNAR1","directional"
"IFNA13","IFNAR2","directional"
"IFNA14","IFNAR1","directional"
"IFNA14","IFNAR2","directional"
"IFNA16","IFNAR1","directional"
"IFNA16","IFNAR2","directional"
"IFNA17","IFNAR1","directional"
"IFNA17","IFNAR2","directional"
"IFNA21","IFNAR1","directional"
"IFNA21","IFNAR2","directional"
"IFNA2","IFNAR1","directional"
"IFNA2","IFNAR2","directional"
"IFNA4","IFNAR1","directional"
"IFNA4","IFNAR2","directional"
"IFNA5","IFNAR1","directional"
"IFNA5","IFNAR2","directional"
"IFNA6","IFNAR1","directional"
"IFNA6","IFNAR2","directional"
"IFNA7","IFNAR1","directional"
"IFNA7","IFNAR2","directional"
"IFNA8","IFNAR1","directional"
"IFNA8","IFNAR2","directional"
"IGF2","IGF2R","directional"
"IGF2","INSR","directional"
"IHH","HHIP","directional"
"IHH","PTCH1","directional"
"IL12B","IL12RB1","directional"
"IL12B","IL12RB2","directional"
"IL13","IL13RA2","directional"
"IL13","IL2RG","directional"
"IL16","CD4","directional"
"IL18","IL1RAPL1","directional"
"IL19","IL20RB","directional"
"IL1RN","IL1R1","directional"
"IL1RN","IL1R2","directional"
"IL20","IL20RB","directional"
"IL22","IL10RA","directional"
"IL24","IL20RB","directional"
"IL31","IL31RA","directional"
"IL31","OSMR","directional"
"INHA","ACVR1","directional"
"INHA","ACVR1B","directional"
"INHA","ACVR2A","directional"
"INHA","ACVR2B","directional"
"INHA","TGFBR3","directional"
"INHBA","BAMBI","directional"
"JAG1","NOTCH1","directional"
"JAG1","NOTCH2","directional"
"JAG1","NOTCH3","directional"
"JAG1","NOTCH4","directional"
"JAG2","NOTCH1","directional"
"JAG2","NOTCH2","directional"
"JAG2","NOTCH3","directional"
"JAG2","NOTCH4","directional"
"KNG1","GPR135","directional"
"LAMA1","ITGA7","directional"
"LAMA1","ITGB1","directional"
"LAMA1","ITGB8","directional"
"LAMA1","RPSA","directional"
"LAMA2","ITGA7","directional"
"LAMA2","ITGB1","directional"
"LAMA2","RPSA","directional"
"LAMB1","ITGA6","directional"
"LAMB1","ITGB1","directional"
"LAMB2","RPSA","directional"
"LAMC2","ITGA3","directional"
"LAMC2","ITGA6","directional"
"LAMC2","ITGB1","directional"
"LAMC2","ITGB4","directional"
"LEFTY2","ACVR2B","directional"
"LIPH","LPAR1","directional"
"LIPH","LPAR2","directional"
"LIPH","LPAR4","directional"
"LRPAP1","LRP1","directional"
"LTB","CD40","directional"
"LTF","LRP1","directional"
"LTF","LRP11","directional"
"MDK","ALK","directional"
"MDK","PTPRB","directional"
"MDK","PTPRZ1","directional"
"MMP13","LRP1","directional"
"MMP9","LRP1","directional"
"NAMPT","INSR","directional"
"NCAM1","ROBO1","directional"
"NCAM1","ROBO3","directional"
"NDP","LGR4","directional"
"NGF","NTRK1","directional"
"NGF","SORT1","directional"
"NID1","PTPRF","directional"
"NLGN1","NRXN1","undirectional"
"NLGN1","NRXN3","directional"
"NLGN2","NRXN1","directional"
"NLGN2","NRXN2","directional"
"NLGN2","NRXN3","directional"
"NLGN3","NRXN1","directional"
"NLGN3","NRXN2","directional"
"NLGN3","NRXN3","directional"
"NODAL","ACVR1B","directional"
"NODAL","ACVR1C","directional"
"NODAL","ACVR2A","directional"
"NODAL","ACVR2B","directional"
"NOV","NOTCH1","directional"
"NPNT","ITGA8","directional"
"NPNT","ITGB1","directional"
"NPPA","NPR3","directional"
"NPPB","NPR2","directional"
"NPPB","NPR3","directional"
"NRG1","ERBB2","directional"
"NRTN","GFRA1","directional"
"NRTN","GFRA2","directional"
"NRTN","RET","directional"
"NTF3","NTRK1","directional"
"NTF3","NTRK2","directional"
"NTF4","NTRK1","directional"
"NTF4","NTRK2","directional"
"NTF4","NTRK3","directional"
"NTN1","DCC","directional"
"NTN1","UNC5C","directional"
"NTN3","CDON","directional"
"NTN3","NEO1","directional"
"NTN4","DCC","directional"
"NTN4","UNC5A","directional"
"NTNG1","LRRC4C","undirectional"
"NUCB2","ERAP1","directional"
"NXPH1","NRXN1","directional"
"NXPH1","NRXN2","directional"
"NXPH1","NRXN3","directional"
"NXPH3","NRXN1","directional"
"NXPH3","NRXN2","directional"
"NXPH3","NRXN3","directional"
"OMG","LINGO1","directional"
"OMG","TNFRSF1B","directional"
"PDGFD","PDGFRB","directional"
"PENK","OGFR","directional"
"PF4","FGFR2","directional"
"PF4","LDLR","directional"
"PF4","PROCR","directional"
"PF4","THBD","directional"
"PGF","FLT1","directional"
"PGF","NRP1","directional"
"PLAT","LRP1","directional"
"PLAU","LRP1","directional"
"PLAU","PLAUR","directional"
"PLG","ITGA9","directional"
"PLG","ITGB1","directional"
"PODXL2","SELL","directional"
"PPBP","CXCR1","directional"
"PRND","RPSA","directional"
"PROC","PROCR","directional"
"PSAP","LRP1","directional"
"PSEN1","NCSTN","directional"
"PSPN","GFRA4","directional"
"PSPN","RET","directional"
"PTDSS1","JMJD6","directional"
"PTDSS1","SCARB1","directional"
"PTGS2","PTGDR2","directional"
"PTH","PTH1R","directional"
"PTH","PTH2R","directional"
"PTN","PTPRB","directional"
"PTN","PTPRZ1","directional"
"QRFP","P2RY14","directional"
"RELN","LRP8","directional"
"RELN","VLDLR","directional"
"REN","ATP6AP2","directional"
"RGMA","NEO1","directional"
"RSPO1","LRP6","directional"
"RTN4","LINGO1","directional"
"RTN4","RTN4R","directional"
"RTN4","TNFRSF19","directional"
"SEMA3A","NRP1","directional"
"SEMA3A","PLXNA1","directional"
"SEMA3A","PLXNA2","directional"
"SEMA3A","PLXNA4","directional"
"SEMA3B","NRP1","directional"
"SEMA3C","NRP2","directional"
"SEMA3E","PLXND1","directional"
"SEMA3F","NRP2","directional"
"SEMA3F","PLXNA3","directional"
"SEMA4D","MET","directional"
"SEMA4D","PLXNB1","directional"
"SEMA4D","PLXNB2","directional"
"SEMA5A","MET","directional"
"SEMA5A","PLXNB3","undirectional"
"SEMA6D","KDR","directional"
"SEMA6D","PLXNA1","directional"
"SEMA7A","PLXNC1","directional"
"SERPINA1","LRP1","directional"
"SERPINC1","LRP1","directional"
"SERPINE1","LRP1","directional"
"SERPINE2","LRP1","directional"
"SERPING1","LRP1","directional"
"SHH","BOC","directional"
"SHH","CDON","directional"
"SHH","HHIP","directional"
"SHH","PTCH1","directional"
"SHH","SMO","directional"
"SLIT1","GPC1","directional"
"SLIT1","ROBO1","directional"
"SLIT1","SDC1","directional"
"SLIT2","GPC1","directional"
"SLIT2","ROBO1","directional"
"SLIT2","ROBO2","directional"
"SLIT2","ROBO4","directional"
"SLIT2","SDC1","directional"
"SOST","LRP5","directional"
"SOST","LRP6","directional"
"SPP1","CD44","directional"
"TDGF1","ACVR2A","directional"
"TFPI","LRP1","directional"
"TFPI","VLDLR","directional"
"TF","TFRC","directional"
"TGFB1","ACVRL1","directional"
"TGFB1","TGFBR3","directional"
"TGFB2","TGFBR3","directional"
"TGFB3","ACVRL1","directional"
"TGFB3","TGFBR3","directional"
"THBS1","CD36","directional"
"THBS1","CD47","directional"
"THBS1","SDC1","directional"
"THBS2","CD47","directional"
"TNFSF12","TNFRSF25","directional"
"TNF","LTBR","directional"
"TNF","TNFRSF21","directional"
"TPH1","HTR1A","directional"
"TPH1","HTR1B","directional"
"TPH1","HTR1D","directional"
"TPH1","HTR1E","directional"
"TPH1","HTR1F","directional"
"TPH1","HTR2A","directional"
"TPH1","HTR2B","directional"
"TPH1","HTR2C","directional"
"TPH1","HTR4","directional"
"TPH1","HTR5A","directional"
"TPH1","HTR6","directional"
"TPH1","HTR7","directional"
"ULBP2","KLRK1","directional"
"VCAM1","ITGAD","directional"
"VCAM1","ITGB1","undirectional"
"VCAM1","ITGB2","directional"
"VEGFA","NRP1","directional"
"VEGFA","NRP2","directional"
"VEGFB","NRP1","directional"
"VEGFC","NRP2","directional"
"VEGFC","VIPR2","directional"
"VTN","ITGA5","directional"
"WNT11","FZD7","directional"
"WNT1","FZD3","directional"
"WNT1","FZD8","directional"
"WNT1","FZD9","directional"
"WNT1","RYK","directional"
"WNT3","FZD8","directional"
"WNT3","LRP6","directional"
"WNT3","RYK","directional"
"WNT4","FZD2","directional"
"WNT5A","FZD2","directional"
"WNT5A","FZD4","directional"
"WNT5A","FZD7","directional"
"WNT5A","RYK","directional"
"WNT7A","FZD5","directional"
"WNT7B","FZD1","directional"
"WNT7B","FZD10","directional"
"WNT7B","LRP5","directional"
"ZP3","MERTK","directional"
"CCL5","SDC4","directional"
"EDN2","EDNRB","directional"
"CSF2","SDC2","directional"
"LAMA1","GPC1","directional"
"TDGF1","GPC1","directional"
"WNT3","FZD1","directional"
"NRG1","GPC1","directional"
"DKK1","LRP5","directional"
"LAMA1","SDC4","directional"
"CCL5","SDC1","directional"
"CALR","TSHR","directional"
"WNT1","FZD1","directional"
"CCL26","CCR1","directional"
"CCL23","FPR2","directional"
"CAMP","IGF1R","directional"
"RSPO2","JMJD6","directional"
"BTC","ERBB2","directional"
"CTGF","FGFR3","directional"
"IL6","HRH1","directional"
"CTGF","FGFR2","directional"
"GDF9","KIT","directional"
"CCL3","CXCR5","directional"
"CCL3","CCR3","directional"
"TNF","TRAF2","directional"
"CCL16","CCR8","directional"
"CCL7","ACKR4","directional"
"CCL16","CXCR5","directional"
"FGF6","FGFR3","directional"
"EFNA5","EPHB1","directional"
"FGF2","SDC1","directional"
"EGF","ERBB3","directional"
"HGF","SDC1","directional"
"CCL19","ACKR2","directional"
"WNT1","LRP5","directional"
"CNTF","IL6R","directional"
"CTGF","LRP1","directional"
"CCL3","ACKR2","directional"
"CCL3","CCR4","directional"
"CTGF","ERBB4","directional"
"PDGFB","LRP1","directional"
"CCL21","ACKR2","directional"
"HBEGF","CD44","directional"
"APOB","LRP2","directional"
"INS","LRP2","directional"
"EFNB2","EPHA3","directional"
"INS","IGF1R","directional"
"LAMA1","DAG1","directional"
"IAPP","RAMP1","directional"
"ARF1","INSR","directional"
"CCL27","ACKR2","directional"
"CCL25","ACKR2","directional"
"LAMA2","DAG1","directional"
"CCL19","CCR10","directional"
"EGF","ERBB2","directional"
"FGF2","SDC3","directional"
"CCL28","ACKR2","directional"
"GHRL","GHRHR","directional"
"CCL7","CCR10","directional"
"VEGFD","NRP1","directional"
"VEGFD","NRP2","directional"
"APOB","CALCR","directional"
"WNT1","ROR2","directional"
"CTGF","EGFR","directional"
"PDGFB","NRP1","directional"
"EFNB2","EPHA5","directional"
"EFNB2","SDC2","directional"
"DKK1","KIT","directional"
"FGF1","GPC1","directional"
"FGF1","SDC4","directional"
"FGF1","SDC2","directional"
"DLK1","FGFR1","directional"
"WNT3","TRAF2","directional"
"TNF","DAG1","directional"
"TNF","PTPRS","directional"
"TNF","NEO1","directional"
"GSTP1","NTRK1","directional"
"RTN4","NTRK1","directional"
"CALR","NTRK1","directional"
"INSL3","ALK","directional"
"EFNB2","SDC1","directional"
"IL12B","IL23R","directional"
"HBEGF","ERBB2","directional"
"FGF2","GPC1","directional"
"HBEGF","PRLR","directional"
"PRL","ERBB4","directional"
"EPO","KIT","directional"
"NRG4","EGFR","directional"
"FGF23","FGFR3","directional"
"AREG","ERBB2","directional"
"EREG","ERBB2","directional"
"NRG2","ERBB2","directional"
"IL6","ERBB2","directional"
"EFNB2","LRP6","directional"
"EFNB2","FZD6","directional"
"EFNB2","EPHA2","directional"
"EFNB2","INSR","directional"
"EFNB2","ROR2","directional"
"EFNB2","FZD5","directional"
"EFNB2","LRP8","directional"
"JAG2","FZD6","directional"
"JAG2","EPHA2","directional"
"JAG2","INSR","directional"
"JAG2","ROR2","directional"
"JAG2","FZD5","directional"
"JAG2","LRP8","directional"
"EFNB1","FZD5","directional"
"EFNB1","LRP8","directional"
"ANXA1","EPHA5","directional"
"NDP","LRP5","directional"
"RTN4","ROR2","directional"
"EFNB2","UNC5C","directional"
"EFNB2","LRP2","directional"
"JAG2","LRP2","directional"
"EFNB1","LRP2","directional"
"LAMB1","SDC2","directional"
"LAMB1","SDC1","directional"
"TF","SDC1","directional"
"ARF1","FAS","directional"
"APOB","ERBB2","directional"
"APOB","EGFR","directional"
"APOB","PTPRF","directional"
"APOB","MET","directional"
"CALR","FAS","directional"
"UTS2","FAS","directional"
"LAMB1","FAS","directional"
"ANXA1","HMMR","directional"
"ARF1","MYLK","directional"
"ARF1","LRP5","directional"
"ARF1","HMMR","directional"
"GSTP1","MYLK","directional"
"GSTP1","LRP5","directional"
"GSTP1","FAS","directional"
"GSTP1","HMMR","directional"
"CALR","LRP5","directional"
"CALR","HMMR","directional"
"ANXA1","LIFR","directional"
"ANXA1","DDR2","directional"
"EFNB2","EPHA7","directional"
"JAG2","EPHA7","directional"
"RTN4","EPHA2","directional"
"RTN4","FZD6","directional"
"RTN4","EPHA7","directional"
"EFNB1","EPHA7","directional"
"ARF1","CD44","directional"
"CALR","CD44","directional"
"IGF1","INSR","directional"
"EPGN","ERBB4","directional"
"PDGFC","PDGFRB","directional"
"APP","TGFBR2","directional"
"F2","LRP1","directional"
"WNT5A","LRP6","directional"
"WNT4","LRP6","directional"
"WNT1","LRP6","directional"
"WNT11","LRP6","directional"
"WNT3A","LRP6","directional"
"WNT7A","LRP6","directional"
"PSEN1","NOTCH1","directional"
"WNT1","NOTCH1","directional"
"ADAM17","NOTCH1","directional"
"RSPO2","SDC4","directional"
"RSPO3","SDC4","directional"
"EREG","ERBB3","directional"
"TNFSF14","TRAF2","directional"
"WNT5A","FZD5","directional"
